fecha,clave,bucket,n,pnl_medio,shuffle_p,veredicto
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.35,57,-0.2783,0.088,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.40,84,-0.3466,0.016,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.45,129,-0.3334,0.004,malo_confirmado
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.50,191,-0.0438,0.666,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.55,102,0.1028,0.349,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.60,123,0.088,0.379,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.65,106,0.0509,0.595,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.70,95,0.082,0.459,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.75,59,0.0203,0.862,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.80,44,-0.0409,0.845,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.85,54,0.0574,0.687,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.90,33,0.0769,0.658,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#15min,0.95,84,0.0291,0.771,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.00,84,-1.0,0.0,malo_confirmado
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.05,57,-0.1728,0.298,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.10,60,0.0461,0.536,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.15,63,-0.5386,0.0,malo_confirmado
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.20,72,0.1953,0.061,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.25,104,-0.0543,0.827,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.30,113,-0.0624,0.779,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.35,139,0.0226,0.51,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.40,154,0.0497,0.302,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.45,265,-0.1028,0.274,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.50,429,0.0362,0.157,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.55,304,-0.0273,0.91,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.60,229,-0.0177,0.797,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.65,181,0.0073,0.601,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.70,157,0.0799,0.163,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.75,166,0.0326,0.437,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.80,125,-0.005,0.741,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.85,106,0.0542,0.403,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.90,117,0.0331,0.487,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#5min,0.95,184,0.0081,0.563,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.00,3,-1.0,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.05,1,-1.0,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.10,7,-1.0,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.15,4,2.7236,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.20,3,-1.0,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.25,3,0.2156,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.30,2,1.9876,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.35,2,1.7271,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.40,10,-0.0966,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.45,23,0.1553,0.524,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.50,32,-0.114,0.421,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.55,12,-0.2907,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.60,17,0.0223,0.982,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.65,5,0.4711,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.70,7,0.1571,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.75,3,-0.1321,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.80,2,-0.3838,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.85,2,0.1332,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.90,4,0.0865,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#60min,0.95,1,0.0388,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.15,1,-1.0,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.30,1,1.8882,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.35,3,-1.0,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.40,1,1.2843,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.45,6,-0.6514,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.50,8,-0.0612,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.55,5,0.3617,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.60,3,-1.0,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.65,4,-0.255,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.70,2,-0.3101,,sin_concluir
2026-08-26,CANDIDATA10_CROSSACTIVO#BTC#240min,0.75,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.25,1,2.79,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.30,2,0.585,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.40,2,0.1164,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.45,6,0.0252,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.50,11,-0.1457,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.55,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.60,2,0.5581,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.65,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.75,1,0.2623,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.15,1,4.5406,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.40,7,-0.3473,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.45,12,-0.1389,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.50,16,0.4166,0.138,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.55,4,-0.5746,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.60,1,0.62,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.65,1,0.5008,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.80,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.90,1,0.092,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.00,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.25,2,0.6957,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.30,2,2.0231,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.35,9,0.423,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.40,16,0.2407,0.77,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.45,90,0.2781,0.792,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.50,195,0.4209,0.009,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.55,79,0.2762,0.788,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.60,44,0.2606,0.769,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.65,28,0.1513,0.313,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.70,27,0.26,0.784,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.75,15,0.1836,0.588,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.80,11,0.1038,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.85,4,0.1392,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.90,11,0.0872,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.95,8,-0.1071,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.00,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.10,1,5.7129,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.15,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.20,4,1.0146,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.25,2,2.5144,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.30,9,0.3044,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.35,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.40,7,0.9068,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.45,22,0.4745,0.474,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.50,38,0.375,0.736,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.55,21,0.0416,0.164,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.60,17,0.2085,0.582,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.65,9,0.1393,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.70,16,0.2714,0.818,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.75,4,0.2859,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.80,2,0.2111,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.90,1,0.0809,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.95,12,0.0235,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.20,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.30,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.35,5,0.5648,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.40,12,-0.2555,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.45,20,-0.2949,0.076,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.50,13,0.4226,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.55,20,0.2002,0.311,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.60,15,0.2613,0.222,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.65,8,0.4509,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.70,8,-0.1533,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.75,3,-0.1374,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.80,7,0.0424,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.85,7,0.1464,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.90,5,0.0944,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.95,2,0.0056,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.20,2,0.9725,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.25,3,0.1305,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.30,2,0.4881,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.35,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.40,15,0.2193,0.851,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.45,35,0.2198,0.758,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.50,85,0.352,0.204,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.55,13,0.1899,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.60,12,0.1862,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.65,7,0.4795,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.70,4,0.0261,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.75,2,0.2778,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.80,1,0.1905,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.85,3,0.1393,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.90,4,0.0837,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.95,4,0.0265,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.20,2,1.0567,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.25,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.30,5,0.8456,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.35,5,1.0815,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.40,4,-0.4418,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.45,31,-0.0076,0.177,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.50,33,0.3046,0.35,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.55,18,0.3194,0.465,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.60,20,-0.0526,0.218,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.65,8,0.4663,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.70,6,0.1292,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.75,5,0.2781,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.80,2,0.2043,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.85,3,-0.612,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.90,3,0.0702,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.95,9,0.0278,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.20,2,3.2973,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.30,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.35,4,-0.3367,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.40,7,-0.0196,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.45,25,0.2244,0.652,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.50,78,0.2497,0.198,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.55,19,-0.2878,0.032,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.60,15,0.1473,0.998,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.65,4,-0.2911,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.70,6,0.3595,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.75,1,0.2937,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.85,1,0.139,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.90,2,0.0594,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.95,5,0.0158,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.00,5,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.05,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.10,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.15,4,0.2412,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.20,9,-0.0618,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.25,6,0.1715,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.30,3,1.0194,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.35,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.40,9,0.0347,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.45,28,0.0102,0.569,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.50,134,0.2196,0.063,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.55,66,0.1328,0.759,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.60,27,0.2873,0.261,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.65,19,0.0013,0.616,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.70,19,-0.1416,0.222,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.75,10,0.1489,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.80,7,0.2005,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.85,6,0.1312,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.90,5,0.0855,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.95,22,0.0209,0.657,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.00,7,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.10,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.15,2,2.135,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.20,6,0.5029,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.25,5,2.5468,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.30,8,0.841,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.35,15,0.3521,0.535,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.40,25,0.1826,0.925,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.45,79,0.1593,0.655,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.50,115,0.1679,0.659,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.55,77,0.3725,0.098,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.60,74,0.126,0.492,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.65,17,0.2957,0.664,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.70,20,0.0844,0.581,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.75,12,-0.1466,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.80,9,0.0736,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.85,12,-0.0455,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.90,5,0.0943,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.95,9,0.0246,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.00,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.10,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.15,6,-0.1272,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.20,4,0.0743,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.25,10,0.4475,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.30,9,-0.3582,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.35,13,-0.3973,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.40,18,0.2533,0.225,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.45,17,-0.0301,0.843,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.50,62,0.0547,0.663,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.55,78,0.0238,0.875,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.60,61,0.0616,0.631,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.65,29,0.1569,0.36,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.70,25,0.0976,0.621,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.75,10,-0.1131,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.80,21,-0.0862,0.618,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.85,7,-0.188,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.90,5,0.0811,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.95,11,-0.1618,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.20,1,3.1135,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.25,1,2.5144,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.35,3,0.7273,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.40,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.45,7,-0.4136,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.50,12,0.0817,,sin_concluir
