fecha,clave,bucket,n,pnl_medio,shuffle_p,veredicto
2026-08-26,DISPERSO#XRP#15min,0.35,21,0.222,0.1005,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.40,40,-0.3739,0.1115,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.45,79,-0.2034,0.463,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.50,71,-0.2423,0.307,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.55,65,0.0694,0.0885,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.60,42,-0.1329,0.977,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.65,42,0.0786,0.1785,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.70,32,0.1064,0.1855,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.75,22,0.1168,0.239,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.80,12,0.0083,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.85,12,-0.2343,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.90,14,0.0079,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.95,11,-0.0582,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.00,16,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#SOL#15min,0.05,8,-1.0,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.10,16,-0.5804,0.038,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.15,11,-0.045,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.20,23,-0.4628,0.062,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.25,22,-0.5424,0.0215,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.30,43,-0.2527,0.229,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.35,40,-0.0466,0.799,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.40,55,-0.0457,0.7305,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.45,81,-0.1185,0.736,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.50,96,0.1004,0.049,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.55,76,-0.0887,0.977,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.60,83,-0.0673,0.8605,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.65,61,0.074,0.1785,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.70,52,0.0481,0.29,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.75,34,0.1319,0.163,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.80,26,0.1118,0.2725,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.85,15,-0.0134,0.7625,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.90,13,-0.0038,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.95,33,0.0293,0.4785,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.00,13,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.05,20,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#ETH#15min,0.10,9,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.15,18,-0.6517,0.0135,malo_confirmado
2026-08-26,DISPERSO#ETH#15min,0.20,17,0.2649,0.091,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.25,25,-0.4153,0.103,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.30,33,-0.6412,0.001,malo_confirmado
2026-08-26,DISPERSO#ETH#15min,0.35,56,-0.3626,0.031,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.40,72,-0.3056,0.062,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.45,84,-0.1445,0.7125,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.50,191,-0.0521,0.341,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.55,98,-0.0739,0.67,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.60,109,0.1855,0.0,bueno_confirmado
2026-08-26,DISPERSO#ETH#15min,0.65,59,0.1338,0.042,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.70,54,0.0647,0.153,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.75,40,0.223,0.0225,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.80,38,0.0146,0.3915,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.85,16,0.0757,0.4045,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.90,16,0.0648,0.4655,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.95,19,0.0237,0.522,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.15,1,3.9647,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.25,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.30,1,1.8053,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.35,1,1.7271,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.55,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.60,4,-0.2085,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.65,2,0.4479,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.70,5,0.0753,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.80,1,0.2325,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.85,1,0.1514,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.90,2,0.0921,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.95,3,0.0228,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.15,1,3.9647,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.25,2,0.8235,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.40,2,-1.0,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.45,4,0.0463,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.50,8,0.4035,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.55,2,-1.0,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.60,1,0.5946,,sin_concluir
2026-08-26,SNIPER#BTC#60min,0.70,1,0.3617,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.25,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.45,4,-0.4878,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.50,6,0.2576,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.55,4,-0.5673,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.60,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.65,3,-0.0548,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.70,4,0.0396,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.75,1,0.31,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.80,5,0.1825,,sin_concluir
2026-08-26,DISPERSO#BNB#60min,0.95,4,0.0348,,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.00,136,-0.3157,0.0405,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.05,68,-0.8036,0.0175,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.10,86,-0.0953,0.7165,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.15,99,-0.3837,0.0335,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.20,106,0.0582,0.3005,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.25,140,-0.0019,0.601,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.30,148,-0.1329,0.3815,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.35,204,-0.0272,0.779,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.40,209,-0.0196,0.6705,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.45,375,-0.1208,0.3095,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.50,549,0.0069,0.3495,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.55,391,-0.0335,0.8,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.60,297,-0.0144,0.5975,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.65,248,-0.0167,0.648,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.70,187,0.0214,0.396,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.75,180,0.0811,0.139,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.80,139,-0.0034,0.615,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.85,97,0.0573,0.3285,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.90,118,0.0439,0.343,sin_concluir
2026-08-26,DISPERSO#BTC#5min,0.95,85,0.0178,0.575,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.00,53,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#XRP#5min,0.05,19,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#XRP#5min,0.10,16,-0.5485,0.074,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.15,25,0.0499,0.353,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.20,27,-0.0611,0.727,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.25,31,-0.2061,0.631,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.30,34,-0.3115,0.241,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.35,35,0.0309,0.328,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.40,32,-0.0774,0.7795,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.45,84,0.0621,0.077,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.50,284,-0.1073,0.751,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.55,143,-0.1287,0.9405,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.60,94,-0.0323,0.3375,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.65,72,-0.0516,0.5075,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.70,56,-0.0977,0.8335,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.75,50,0.0236,0.272,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.80,37,0.1054,0.1305,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.85,43,0.0889,0.145,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.90,30,-0.0645,0.7335,sin_concluir
2026-08-26,DISPERSO#XRP#5min,0.95,42,0.0047,0.383,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.00,56,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#ETH#5min,0.05,25,0.0906,0.319,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.10,32,0.0293,0.44,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.15,35,-0.3153,0.2425,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.20,57,-0.3231,0.129,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.25,78,-0.1972,0.469,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.30,98,-0.1023,0.9245,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.35,127,-0.1665,0.564,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.40,143,-0.0093,0.2395,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.45,202,-0.2246,0.1365,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.50,318,-0.1348,0.6895,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.55,271,0.0269,0.0285,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.60,212,-0.0889,0.7235,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.65,123,-0.1525,0.6635,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.70,122,-0.0251,0.352,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.75,119,0.0404,0.107,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.80,72,-0.0469,0.5925,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.85,45,0.0685,0.242,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.90,57,-0.0333,0.5565,sin_concluir
2026-08-26,DISPERSO#ETH#5min,0.95,21,-0.0228,0.6985,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.00,40,-0.417,0.031,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.05,14,2.6182,,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.10,16,-0.0917,0.622,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.15,19,0.2105,0.354,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.20,27,0.1535,0.5035,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.25,28,-0.3575,0.066,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.30,41,-0.2016,0.17,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.35,68,-0.3121,0.0265,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.40,88,0.0968,0.4835,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.45,87,0.0635,0.703,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.50,136,0.0366,0.8655,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.55,122,0.1262,0.279,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.60,124,0.0139,0.9525,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.65,139,-0.0134,0.712,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.70,132,0.0641,0.6525,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.75,140,-0.0329,0.538,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.80,114,0.0488,0.776,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.85,88,-0.0154,0.7585,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.90,89,0.0435,0.8355,sin_concluir
2026-08-26,SNIPER#BTC#5min,0.95,188,0.0074,0.86,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.00,3,-1.0,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.05,1,-1.0,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.10,3,-1.0,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.30,1,-1.0,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.40,1,1.2328,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.45,2,-0.016,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.50,1,0.93,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.55,4,-0.5816,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.60,3,-1.0,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.65,2,0.4899,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.70,4,-0.3146,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.75,2,0.31,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.80,2,0.2111,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.85,8,0.1392,,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.90,16,-0.063,0.907,sin_concluir
2026-08-26,SNIPER#SOL#15min,0.95,70,0.0176,0.0065,bueno_confirmado
2026-08-26,DISPERSO#SOL#5min,0.00,58,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#SOL#5min,0.05,27,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#SOL#5min,0.10,29,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#SOL#5min,0.15,34,0.1125,0.1,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.20,42,-0.4525,0.029,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.25,54,-0.3523,0.1075,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.30,54,-0.2305,0.5185,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.35,92,-0.2449,0.3045,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.40,89,-0.0816,0.4685,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.45,133,-0.1442,0.9165,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.50,253,-0.15,0.9735,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.55,205,-0.0535,0.0995,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.60,154,-0.0809,0.3125,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.65,133,-0.0466,0.176,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.70,100,0.0136,0.0685,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.75,89,0.0206,0.0715,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.80,86,-0.0344,0.236,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.85,68,-0.0616,0.403,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.90,68,0.0198,0.112,sin_concluir
2026-08-26,DISPERSO#SOL#5min,0.95,75,0.0002,0.133,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.00,25,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#BNB#5min,0.05,13,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.10,10,-0.2776,,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.15,23,0.1398,0.1425,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.20,26,-0.4872,0.025,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.25,36,-0.6224,0.001,malo_confirmado
2026-08-26,DISPERSO#BNB#5min,0.30,50,-0.5323,0.0,malo_confirmado
2026-08-26,DISPERSO#BNB#5min,0.35,38,-0.5306,0.0035,malo_confirmado
2026-08-26,DISPERSO#BNB#5min,0.40,39,-0.0606,0.665,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.45,49,-0.2433,0.3145,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.50,148,-0.126,0.941,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.55,133,0.0266,0.0325,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.60,146,-0.0518,0.3115,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.65,98,0.1166,0.007,bueno_confirmado
2026-08-26,DISPERSO#BNB#5min,0.70,80,0.0554,0.0605,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.75,74,-0.0484,0.472,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.80,72,-0.0124,0.277,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.85,52,-0.1006,0.862,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.90,60,0.0122,0.2245,sin_concluir
2026-08-26,DISPERSO#BNB#5min,0.95,69,0.0015,0.2305,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.00,12,-1.0,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.05,8,0.6695,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.10,17,-1.0,0.009,malo_confirmado
2026-08-26,SNIPER#XRP#5min,0.15,19,-1.0,0.007,malo_confirmado
2026-08-26,SNIPER#XRP#5min,0.20,12,0.0758,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.25,21,-0.3233,0.353,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.30,7,-0.0943,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.35,10,-0.2437,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.40,14,-0.1566,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.45,13,0.4134,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.50,13,-0.2821,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.55,11,-0.0663,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.60,19,0.1524,0.1475,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.65,13,-0.2241,,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.70,16,-0.1419,0.9825,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.75,17,0.1297,0.1775,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.80,19,-0.1126,0.866,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.85,20,0.0885,0.214,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.90,18,-0.2149,0.74,sin_concluir
2026-08-26,SNIPER#XRP#5min,0.95,106,0.0067,0.0685,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.00,12,-1.0,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.05,15,1.4893,0.0025,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.10,12,-1.0,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.15,13,-0.5972,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.20,7,-0.3861,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.25,7,-0.4586,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.30,12,-0.4961,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.35,14,-0.6351,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.40,11,0.0247,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.45,20,-0.0834,0.9515,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.50,20,0.2844,0.172,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.55,17,-0.0004,0.7775,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.60,11,0.149,,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.65,27,0.1313,0.389,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.70,17,-0.0385,0.894,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.75,15,-0.1385,0.793,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.80,25,-0.1799,0.6115,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.85,20,0.0303,0.667,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.90,19,0.0219,0.7115,sin_concluir
2026-08-26,SNIPER#SOL#5min,0.95,74,0.018,0.658,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.00,21,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#DOGE#5min,0.05,12,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.10,13,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.15,21,-0.4029,0.1625,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.20,20,-0.1546,0.9225,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.25,17,-0.1485,0.9575,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.30,25,0.0559,0.267,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.35,31,-0.3192,0.2395,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.40,38,-0.0346,0.472,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.45,39,-0.3709,0.092,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.50,63,0.0562,0.082,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.55,61,-0.132,0.9685,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.60,107,-0.0993,0.639,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.65,51,-0.1476,0.919,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.70,70,0.0063,0.161,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.75,45,-0.0286,0.4015,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.80,43,-0.0431,0.4775,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.85,36,0.0784,0.142,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.90,35,-0.0106,0.3845,sin_concluir
2026-08-26,DISPERSO#DOGE#5min,0.95,29,0.0352,0.3115,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.00,13,-1.0,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.05,5,-1.0,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.10,7,0.3386,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.15,5,0.254,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.20,7,-0.3257,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.25,8,-0.1665,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.30,14,-0.587,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.35,13,-0.209,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.40,18,-0.2466,0.52,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.45,18,0.4022,0.0535,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.50,28,-0.2079,0.5345,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.55,22,0.2333,0.1315,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.60,13,-0.0278,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.65,20,0.0263,0.615,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.70,18,0.0605,0.5315,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.75,12,0.1757,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.80,13,0.1097,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.85,8,-0.1332,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.90,7,-0.0717,,sin_concluir
2026-08-26,SNIPER#BNB#5min,0.95,15,-0.0494,0.8635,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.00,15,-1.0,0.0065,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.05,14,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.10,13,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.15,28,-0.5988,0.039,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.20,38,-0.0774,0.432,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.25,23,0.2166,0.0535,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.30,36,-0.4172,0.2335,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.35,44,-0.308,0.494,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.40,33,-0.1718,0.835,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.45,33,-0.0706,0.445,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.50,40,-0.1148,0.576,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.55,24,-0.0107,0.353,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.60,34,-0.3062,0.571,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.65,26,0.1815,0.056,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.70,24,-0.0427,0.44,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.75,20,-0.1077,0.66,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.80,18,0.0091,0.388,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.85,14,0.1357,,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.90,21,-0.0234,0.404,sin_concluir
2026-08-26,SNIPER#DOGE#5min,0.95,10,-0.0769,,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.00,13,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.05,17,0.3759,0.073,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.10,9,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.15,7,-0.2519,,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.20,9,-0.5617,,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.25,10,-0.2706,,sin_concluir
